"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","lon","lat"
"Dispatch Work Crew","5946  GLENKIRK RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-21T23:43:48.000","2015-06-22T23:43:48.000","RAMBLEWOOD","Removed entire limb","15-00483724","MD","CLOSED","2015-06-22T16:46:28.000","2015-06-22T16:46:00.000","21239",-76.589654,39.364885
"Dispatch Work Crew","902 W 38TH ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-21T14:34:45.000","2015-06-22T14:34:45.000","HAMPDEN","No Cause For Action","15-00483249","MD","CLOSED","2015-06-24T12:35:16.000","2015-06-24T12:35:00.000","21211",-76.6316568,39.334455
NA,"2624  PUGET ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-01T10:51:09.000","2015-07-02T10:51:09.000","MOUNT WINANS",NA,"15-00515155","MD","OPEN","2015-07-01T10:51:09.000",NA,"21230",-76.6448593,39.260491
"Dispatch Work Crew","3704  MENLO DR","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-10T15:30:14.000","2015-06-11T15:30:14.000","GLEN","Removed entire limb","15-00452425","MD","CLOSED","2015-06-19T16:37:01.000","2015-06-19T16:36:00.000","21215",-76.691868,39.355745
NA,"801  BATTERY AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-23T10:57:20.000","2015-06-24T10:57:20.000","FEDERAL HILL",NA,"15-00487559","MD","OPEN","2015-06-23T11:29:43.000",NA,"21230",-76.6098426,39.2800331
"Dispatch Work Crew","W NORTHERN PKWY & WABASH AVE, BALTIMORE,",NA,"FORESTR2","Forestry Fallen Limb","2015-07-07T13:28:19.000","2015-07-08T13:28:19.000","WOODMERE","Removed entire limb","15-00530783","MD","CLOSED","2015-07-09T14:13:45.000","2015-07-09T14:13:00.000",NA,-76.6656161,39.3557104
"Dispatch Work Crew","7013  SURREY DR","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-14T16:26:10.000","2015-05-15T16:26:10.000","FALLSTAFF","Removed entire limb","15-00379162","MD","CLOSED","2015-05-18T13:02:31.000","2015-05-18T13:01:00.000","21215",-76.708103,39.363476
"Dispatch Inspector","2223  SAINT PAUL ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-19T17:39:01.000","2015-06-20T17:39:01.000","BARCLAY","Removed entire limb","15-00479832","MD","CLOSED","2015-06-22T12:53:44.000","2015-06-22T12:53:00.000","21218",-76.614861,39.314977
"Dispatch Work Crew","3508  GRANTLEY RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-15T17:12:41.000","2015-07-16T17:12:41.000","ASHBURTON","Duplicate request","15-00557703","MD","CLOSED","2015-07-17T15:40:53.000","2015-07-17T15:40:00.000","21215",-76.675529,39.32836
"Dispatch Work Crew","1900 E LOMBARD ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-18T10:27:00.000","2015-06-19T10:27:00.000","UPPER FELLS POINT","Removed entire limb","15-00474769","MD","CLOSED","2015-06-22T14:15:25.000","2015-06-22T14:15:00.000","21231",-76.5903526,39.2905378
"Dispatch Work Crew","207 S LOUDON AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-12T15:23:12.000","2015-06-13T15:23:12.000","IRVINGTON","No Cause For Action","15-00458591","MD","CLOSED","2015-06-16T18:46:27.000","2015-06-16T18:45:00.000","21229",-76.681708,39.283254
"Dispatch Work Crew","3400  KENYON AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-18T10:25:14.000","2015-06-19T10:25:14.000","BELAIR-EDISON","Removed entire limb","15-00474767","MD","CLOSED","2015-06-22T14:22:29.000","2015-06-22T14:20:00.000","21213",-76.564583,39.322237
"Dispatch Work Crew","3200  SHANNON DR","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-24T12:38:26.000","2015-06-25T12:38:26.000","BELAIR-EDISON","Removed entire limb","15-00492080","MD","CLOSED","2015-06-25T17:01:25.000","2015-06-25T17:01:00.000",NA,-76.565601,39.3246843
"Dispatch Work Crew","1253  LIMIT AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-16T13:02:41.000","2015-07-17T13:02:41.000","IDLEWOOD","Removed entire limb","15-00560266","MD","CLOSED","2015-07-20T18:46:37.000","2015-07-20T18:46:00.000","21239",-76.592434,39.3716825
"Dispatch Work Crew","5800  FENWICK AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-16T19:09:16.000","2015-07-17T19:09:16.000","LOCH RAVEN","Removed entire limb","15-00562229","MD","CLOSED","2015-07-20T18:46:10.000","2015-07-20T18:46:00.000","21239",-76.5856513,39.3606661
"Dispatch Work Crew","249 S CHESTER ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-22T15:45:45.000","2015-06-23T15:45:45.000","UPPER FELLS POINT","Removed entire limb","15-00485730","MD","CLOSED","2015-06-24T13:37:42.000","2015-06-24T13:32:00.000","21231",-76.586932,39.288035
"Dispatch Work Crew","5900  GLEN FALLS AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-22T10:56:47.000","2015-06-23T10:56:47.000","GLENHAM-BELFORD","Removed entire limb","15-00483996","MD","CLOSED","2015-06-23T16:57:27.000","2015-06-23T16:56:00.000","21206",-76.5425099,39.346494
"Dispatch Work Crew","1603 W LOMBARD ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-26T20:14:48.000","2015-06-27T20:14:48.000","UNION SQUARE","Removed entire limb","15-00502727","MD","CLOSED","2015-06-29T16:21:22.000","2015-06-29T16:20:00.000","21223",-76.642747,39.286119
"Dispatch Work Crew","5703  BERKELEY AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-10T12:32:02.000","2015-07-11T12:32:02.000","MOUNT WASHINGTON","Removed entire limb","15-00542346","MD","CLOSED","2015-07-13T13:01:23.000","2015-07-13T13:01:00.000","21215",-76.674835,39.359564
"Dispatch Work Crew","S DECKER AVE & FLEET ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-20T20:52:23.000","2015-05-21T20:52:23.000","CANTON","Removed entire limb","15-00397035","MD","CLOSED","2015-05-26T17:37:24.000","2015-05-26T17:37:00.000","21224",-76.5734131,39.2826356
"Dispatch Work Crew","5200  CUTHBERT AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-06T17:58:42.000","2015-07-07T17:58:42.000","ARLINGTON","Removed entire limb","15-00528931","MD","CLOSED","2015-07-08T17:00:01.000","2015-07-08T16:59:00.000","21215",-76.6808131,39.3465588
NA,"201 E JEFFREY ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-08-04T12:56:55.000","2015-08-05T12:56:55.000","BROOKLYN",NA,"15-00616480","MD","DUPOPEN","2015-08-04T12:56:55.000",NA,"21225",-76.609634,39.234654
"Dispatch Work Crew","3902  GREENWAY","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-21T11:37:13.000","2015-06-22T11:37:13.000","GUILFORD","No Cause For Action","15-00483074","MD","CLOSED","2015-06-24T12:36:59.000","2015-06-24T12:36:00.000","21218",-76.6139479,39.33686
"Dispatch Work Crew","1435  BOYLE ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-17T15:44:50.000","2015-07-18T15:44:50.000","RIVERSIDE","Removed entire limb","15-00564843","MD","CLOSED","2015-07-21T17:32:00.000","2015-07-21T17:31:00.000","21230",-76.601923,39.272588
"Dispatch Work Crew","3200  CLARINDA AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-04T16:00:01.000","2015-07-05T16:00:01.000","MORRELL PARK","Removed entire limb","15-00524595","MD","CLOSED","2015-07-08T17:04:30.000","2015-07-08T17:04:00.000","21230",-76.664244,39.26374
"Dispatch Work Crew","338  PRESSTMAN ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-23T17:17:11.000","2015-06-24T17:17:11.000","MADISON PARK","Removed entire limb","15-00489850","MD","CLOSED","2015-06-25T16:37:40.000","2015-06-25T16:37:00.000","21217",-76.6336929,39.3090059
"Dispatch Work Crew","5813  GLENKIRK CT","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-29T22:22:50.000","2015-07-30T22:22:50.000","RAMBLEWOOD","Removed entire limb","15-00601869","MD","CLOSED","2015-08-04T18:38:41.000","2015-08-04T18:38:00.000","21239",-76.589374,39.362757
"Dispatch Inspector","116  HOMELAND AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-15T13:45:26.000","2015-07-16T13:45:26.000","HOMELAND",NA,"15-00556810","MD","CLOSED","2015-07-21T16:52:46.000","2015-07-21T16:52:00.000","21212",-76.621205,39.35375
"Dispatch Work Crew","2019 E FAIRMOUNT AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-18T23:10:26.000","2015-07-19T23:10:26.000","BUTCHER'S HILL","Removed entire limb","15-00567798","MD","CLOSED","2015-07-21T17:43:24.000","2015-07-21T17:43:00.000","21231",-76.588634,39.292631
"Dispatch Work Crew","N HOWARD ST & JOHN ST, BALTIMORE, MD, 21",NA,"FORESTR2","Forestry Fallen Limb","2015-07-10T19:02:48.000","2015-07-11T19:02:48.000","MID-TOWN BELVEDERE","Removed entire limb","15-00544047","MD","CLOSED","2015-07-14T12:53:41.000","2015-07-14T12:53:00.000",NA,-82.1996942,35.180609
"Dispatch Work Crew","4500 N ROGERS AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-25T17:21:08.000","2015-06-26T17:21:08.000","WOODMERE","Removed entire limb","15-00498873","MD","CLOSED","2015-06-29T15:02:20.000","2015-06-29T15:02:00.000","21215",-76.6940697,39.3436053
"Dispatch Work Crew","2443 N CHARLES ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-28T11:24:47.000","2015-07-29T11:24:47.000","CHARLES VILLAGE","No Cause For Action","15-00595294","MD","CLOSED","2015-08-04T18:37:09.000","2015-08-04T18:36:00.000","21218",-76.616735,39.317609
"Dispatch Inspector","3300  INGLESIDE AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-28T14:00:29.000","2015-06-29T14:00:29.000","PIMLICO GOOD NEIGHBORS","No Cause For Action","15-00505048","MD","CLOSED","2015-07-02T13:46:55.000","2015-07-02T13:46:00.000","21215",-76.679485,39.353158
"Dispatch Work Crew","2416  LINDEN AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-24T15:38:58.000","2015-06-25T15:38:58.000","RESERVOIR HILL","Removed entire limb","15-00493392","MD","CLOSED","2015-06-25T17:07:31.000","2015-06-25T17:07:00.000","21217",-76.636308,39.314103
"Dispatch Work Crew","ARGONNE DR & HARFORD RD, BALTIMORE, MD,",NA,"FORESTR2","Forestry Fallen Limb","2015-06-17T00:30:15.000","2015-06-18T00:30:15.000","ARCADIA","Removed entire limb","15-00470160","MD","CLOSED","2015-06-19T16:40:15.000","2015-06-19T16:40:00.000",NA,-87.8566351,42.3249501
"Dispatch Work Crew","748  RAMSAY ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-30T17:15:52.000","2015-07-31T17:15:52.000","BARRE CIRCLE","Removed entire limb","15-00604255","MD","CLOSED","2015-08-04T16:38:39.000","2015-08-04T16:38:00.000","21230",-76.6279918,39.2839736
NA,"124 S PATTERSON PARK AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-16T17:50:25.000","2015-06-17T17:50:25.000","BUTCHER'S HILL",NA,"15-00468971","MD","CLOSED","2015-06-18T18:35:54.000",NA,"21231",-76.584988,39.290003
"Dispatch Work Crew","1300 E 33RD ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-17T19:24:22.000","2015-05-18T19:24:22.000","EDNOR GARDENS-LAKESIDE","Removed entire limb","15-00386568","MD","CLOSED","2015-05-19T15:37:21.000","2015-05-19T15:37:00.000","21218",-76.597662,39.328732
"Dispatch Work Crew","601 S PACA ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-20T15:44:36.000","2015-06-21T15:44:36.000","RIDGELY'S DELIGHT","Removed entire limb","15-00482298","MD","CLOSED","2015-06-24T13:03:53.000","2015-06-24T13:03:00.000","21230",-76.624034,39.283167
"Dispatch Inspector","4507  ROKEBY RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-08-04T14:35:19.000","2015-08-05T14:35:19.000","ROGNEL HEIGHTS","Duplicate request","15-00617129","MD","CLOSED","2015-08-04T15:46:39.000","2015-08-04T15:46:00.000","21229",-76.6932415,39.2955236
NA,"1330 W MOUNT ROYAL AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-02T08:49:53.000","2015-06-03T08:49:53.000","BOLTON HILL",NA,"15-00428479","MD","DUPCLOSD","2015-06-04T13:06:11.000",NA,"21217",-76.6216978,39.3081398
NA,"5440  NELSON AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-08-04T21:24:57.000","2015-08-05T21:24:57.000","ARLINGTON",NA,"15-00618764","MD","NEW","2015-08-04T21:24:57.000",NA,"21215",-76.686836,39.349291
"Dispatch Work Crew","1737  ABBOTSTON ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-13T11:56:14.000","2015-05-14T11:56:14.000","COLDSTREAM HOMESTEAD MONTEBELLO","No Cause For Action","15-00373904","MD","CLOSED","2015-05-13T17:10:58.000","2015-05-13T17:10:00.000","21218",-76.592361,39.321325
"Dispatch Work Crew","1311  CATHEDRAL ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-15T15:01:21.000","2015-07-16T15:01:21.000","MID-TOWN BELVEDERE","Removed entire limb","15-00557202","MD","CLOSED","2015-07-17T15:49:27.000","2015-07-17T15:49:00.000","21201",-76.61844,39.304816
"Dispatch Work Crew","N HILTON ST & VICKERS RD, BALTIMORE, MD,",NA,"FORESTR2","Forestry Fallen Limb","2015-07-08T19:04:56.000","2015-07-09T19:04:56.000","HANLON-LONGWOOD","Removed entire limb","15-00536641","MD","CLOSED","2015-07-13T14:10:56.000","2015-07-13T14:10:00.000",NA,-76.6726637,39.3142125
"Dispatch Work Crew","4001  CLIFTON AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-22T00:03:41.000","2015-07-23T00:03:41.000","GWYNNS FALLS/LEAKIN PARK","Removed entire limb","15-00576199","MD","CLOSED","2015-07-23T18:12:59.000","2015-07-23T18:12:00.000","21216",-76.684928,39.311932
"Dispatch Inspector","HARLEM AVE & N HILTON ST, BALTIMORE, MD,",NA,"FORESTR2","Forestry Fallen Limb","2015-06-27T16:46:35.000","2015-06-28T16:46:35.000","EDMONDSON VILLAGE","Duplicate request","15-00503937","MD","CLOSED","2015-06-29T10:26:21.000","2015-06-29T10:26:00.000",NA,-87.7942664,41.6081857
NA,"5401  YORK RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-27T12:14:32.000","2015-05-28T12:14:32.000","MID-GOVANS",NA,"15-00411284","MD","DUPCLOSD","2015-05-28T17:23:46.000",NA,"21212",-76.6095794,39.3556267
"Dispatch Work Crew","934 E LAKE AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-15T15:30:53.000","2015-06-16T15:30:53.000","LAKE WALKER","Removed entire limb","15-00464236","MD","CLOSED","2015-06-17T16:56:15.000","2015-06-17T16:56:00.000","21212",-76.601704,39.367387
"Dispatch Work Crew","5111  EDGAR TERR","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-15T13:54:11.000","2015-07-16T13:54:11.000","WALTHERSON","Removed entire limb","15-00556862","MD","CLOSED","2015-07-20T18:51:00.000","2015-07-20T18:50:00.000","21214",-76.557971,39.343853
NA,"1649  JACKSON ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-06T14:49:01.000","2015-07-07T14:49:01.000","RIVERSIDE",NA,"15-00528037","MD","OPEN","2015-07-06T14:49:01.000",NA,"21230",-76.604759,39.270975
"Dispatch Work Crew","1544  PENTWOOD RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-06T21:32:58.000","2015-07-07T21:32:58.000","STONEWOOD-PENTWOOD-WINSTON","Removed entire limb","15-00529560","MD","CLOSED","2015-07-08T16:31:42.000","2015-07-08T16:31:00.000","21239",-76.589242,39.348447
"Dispatch Work Crew","750 E 36TH ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-17T16:54:48.000","2015-07-18T16:54:48.000","WAVERLY","No Cause For Action","15-00565102","MD","CLOSED","2015-07-21T17:42:59.000","2015-07-21T17:42:00.000","21218",-76.6045682,39.3321881
"Dispatch Inspector","5400  NORWOOD AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-24T12:33:59.000","2015-06-25T12:33:59.000","HOWARD PARK","Duplicate request","15-00492048","MD","CLOSED","2015-06-24T15:39:32.000","2015-06-24T15:39:00.000","21207",-76.7072143,39.327754
"Dispatch Work Crew","2322  PICKWICK RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-19T11:34:30.000","2015-05-20T11:34:30.000","DICKEYVILLE","Removed entire limb","15-00390910","MD","CLOSED","2015-05-20T19:18:26.000","2015-05-20T19:17:00.000","21207",-76.7045986,39.315169
"Dispatch Work Crew","3800  JUNIPER RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-12T18:25:53.000","2015-05-13T18:25:53.000","GUILFORD","Removed entire limb","15-00371767","MD","CLOSED","2015-05-14T12:15:02.000","2015-05-14T12:14:00.000","21218",-76.610961,39.334407
"Dispatch Work Crew","700 S BEECHFIELD AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-21T09:04:47.000","2015-06-22T09:04:47.000","BEECHFIELD","Removed entire limb","15-00482993","MD","CLOSED","2015-06-23T17:29:57.000","2015-06-23T17:29:00.000","21229",-76.692887,39.271415
"Dispatch Work Crew","NORTH BEND RD & FREDERICK AVE, BALTIMORE",NA,"FORESTR2","Forestry Fallen Limb","2015-07-02T00:36:48.000","2015-07-03T00:36:48.000","WESTGATE","Removed entire limb","15-00518411","MD","CLOSED","2015-07-04T09:51:40.000","2015-07-04T09:51:00.000",NA,-84.7092913,39.0812241
"Dispatch Work Crew","125 W LANVALE ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-07T19:45:08.000","2015-06-08T19:45:08.000","BOLTON HILL","No Cause For Action","15-00443979","MD","CLOSED","2015-06-11T13:59:07.000","2015-06-11T13:58:00.000","21217",-76.621625,39.306838
"Dispatch Work Crew","E MONUMENT ST & GREENMOUNT AVE, BALTIMOR",NA,"FORESTR2","Forestry Fallen Limb","2015-07-24T16:14:10.000","2015-07-25T16:14:10.000","PENN-FALLSWAY","Removed entire limb","15-00586609","MD","CLOSED","2015-07-24T16:14:54.000","2015-07-24T16:14:00.000",NA,-76.5837229,39.2987896
NA,"3000  BAKER ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-01T11:01:08.000","2015-07-02T11:01:08.000","ROSEMONT",NA,"15-00515185","MD","OPEN","2015-07-01T16:31:10.000",NA,"21216",-76.667547,39.3060524
"Dispatch Work Crew","202 E LANVALE ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-07T21:57:01.000","2015-07-08T21:57:01.000","GREENMOUNT WEST","Removed entire limb","15-00533067","MD","CLOSED","2015-07-09T14:08:24.000","2015-07-09T14:08:00.000","21202",-76.613062,39.309087
NA,"4243  SHAMROCK AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-19T00:12:59.000","2015-06-20T00:12:59.000","BELAIR-EDISON",NA,"15-00477609","MD","DUPCLOSD","2015-06-19T10:19:37.000",NA,"21214",-76.5642172,39.3271122
"Dispatch Work Crew","4200  WALTHER AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-07T17:13:09.000","2015-06-08T17:13:09.000","ARCADIA","Removed entire limb","15-00442965","MD","CLOSED","2015-07-24T16:51:48.000","2015-07-24T16:51:00.000","21214",-76.5720879,39.3361026
"Dispatch Work Crew","1603 S HANOVER ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-03T20:41:28.000","2015-06-04T20:41:28.000","SBIC","Removed entire limb","15-00434574","MD","CLOSED","2015-06-10T13:28:02.000","2015-06-10T13:27:00.000","21230",-76.614936,39.271368
"Dispatch Work Crew","GWYNNS FALLS PKWY & WINDSOR MILL RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-13T10:08:01.000","2015-05-14T10:08:01.000","WINDSOR HILLS","No Cause For Action","15-00373333","MD","CLOSED","2015-05-18T12:54:33.000","2015-05-18T12:54:00.000","21216",-76.6651752,39.3146693
NA,"300 E 22ND ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-08-04T10:12:54.000","2015-08-05T10:12:54.000","BARCLAY",NA,"15-00615799","MD","OPEN","2015-08-04T10:14:23.000",NA,"21218",-76.612508,39.314608
"Dispatch Inspector","524 S ELLWOOD AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-13T10:45:49.000","2015-05-14T10:45:49.000","CANTON","Duplicate request","15-00373507","MD","CLOSED","2015-05-13T11:35:28.000","2015-05-13T11:35:00.000","21224",-76.5731104,39.2856032
NA,"4243  SHAMROCK AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-19T00:37:52.000","2015-06-20T00:37:52.000","BELAIR-EDISON",NA,"15-00477636","MD","CLOSED","2015-06-19T00:39:39.000",NA,"21206",-76.5642172,39.3271122
"Dispatch Work Crew","330 S FRANKLINTOWN RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-30T16:36:24.000","2015-07-31T16:36:24.000","SHIPLEY HILL","Removed entire limb","15-00604109","MD","CLOSED","2015-08-04T16:39:02.000","2015-08-04T16:38:00.000","21223",-76.6576288,39.282946
NA,"124 E GITTINGS ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-21T19:20:15.000","2015-06-22T19:20:15.000","RIVERSIDE",NA,"15-00483514","MD","DUPCLOSD","2015-06-22T11:49:38.000",NA,"21230",-76.6110209,39.2744474
NA,"2910  HARVIEW AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-08-03T21:43:38.000","2015-08-04T21:43:38.000","NORTH HARFORD ROAD",NA,"15-00615126","MD","OPEN","2015-08-04T09:42:24.000",NA,"21234",-76.547752,39.370294
NA,"2800  CLIFTON PARK TER","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-01T13:43:18.000","2015-06-02T13:43:18.000","BELAIR-EDISON",NA,"15-00425840","MD","CLOSED","2015-06-09T12:07:04.000",NA,"21213",-76.5769059,39.322794
"Dispatch Work Crew","5900  ARABIA AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-29T17:49:26.000","2015-06-30T17:49:26.000","GLENHAM-BELFORD","Removed entire limb","15-00508996","MD","CLOSED","2015-07-02T14:16:50.000","2015-07-02T14:16:00.000","21214",-76.5562251,39.3546179
"Dispatch Work Crew","100  RIDGEWOOD RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-17T11:45:49.000","2015-05-18T11:45:49.000","ROLAND PARK","Removed entire limb","15-00385868","MD","CLOSED","2015-05-19T15:52:02.000","2015-05-19T15:51:00.000","21210",-76.636038,39.344045
