"lat","lon","address","description"
"39.2894924175","-76.6166000785","100 W BALTIMORE ST","Asslt-Sec Degree || Assault"
"39.2898587520","-76.6361987887","1100 W FAYETTE ST","Cds-Poss Of Firearms || Handgun Violation"
"39.3325149756","-76.6391278820","1400 UNION AVE","Asslt-First Degree || Assault"
"39.2204691230","-76.5872570875","1600 BENHILL AVE","Burglary-Fourth Degree || Burglary"
"39.2890063189","-76.5936453911","200 S BROADWAY","Theft Less Than $100.00 || Theft"
"39.3135712702","-76.6624693207","2300 ASHBURTON ST","Asslt-Sec Degree || 1St Degree Assault"
"39.3189156488","-76.5977190680","2500 ROBB ST","Firearm Poss W/Fel Convict || Assault By Pointing"
"39.2970451474","-76.5749751199","3000 JEFFERSON ST","Asslt-Sec Degree || Robbery"
"39.2879170271","-76.5574039913","400 S MACON ST","Asslt-Sec Degree || 1St Degree Assault"
"39.3209883012","-76.6854815569","4100 FAIRFAX RD","Asslt-Sec Degree || Aggravated Assault"
"39.3396188218","-76.5310734301","5700 HAZELWOOD CIR","Asslt-Sec Degree || Common Assault"
"39.2733171603","-76.6951879604","600 GIBSON RD","Asslt-Sec Degree || Common Assault"
"39.2923310092","-76.6154897920","UNIT W SARATOGA ST","Asslt-Sec Degree || Assault"
"39.3032887134","-76.6432378104","1300 N GILMOR ST","Asslt-Sec Degree || Common Assault"
"39.3111341096","-76.5857584027","1800 N GAY ST","Asslt-Sec Degree || Common Assault"
"39.2864800892","-76.5713953056","3200 EASTERN AVE","Asslt-Sec Degree || Common Assault"
"39.3252892112","-76.6750921817","3500 LIBERTY HEIGHTS AVE","Asslt-Sec Degree || Aggravated Assault"
"39.3325479444","-76.6510741637","3600 MALDEN AVE","Asslt-Sec Degree || Assault 1St. Degree"
"39.2374416192","-76.6101313058","3700 S HANOVER ST","Asslt-Sec Degree || Agg Assault"
"39.2905661219","-76.6027716695","1000 E BALTIMORE ST","Burglary-Fourth Degree || Burglary"
"39.3074260498","-76.6038055008","1500 ENSOR ST","Asslt-Sec Degree || Assault"
"39.3000083904","-76.6426333921","1500 MOSHER ST","Asslt-First Degree || Aggravated Assault"
"39.2916297075","-76.6182628862","200 W LEXINGTON ST","Armed Robbery || Armed Robbery"
"39.2916297075","-76.6182628862","200 W LEXINGTON ST","Armed Robbery || Armed Robbery"
"39.3199290807","-76.6085912356","2600 BOONE ST","Deadly Weapon-Int/Injure || Assault"
"39.2999689648","-76.5799731241","2600 E MADISON ST","Asslt-Sec Degree || 2Nd Degree Assault"
"39.2841189630","-76.6393341589","300 S CALHOUN ST","Asslt-Sec Degree || Common Assault"
"39.3284529252","-76.5334555387","5200 CEDONIA AVE","Asslt-First Degree || Aggravated Assault"
"39.3258563988","-76.5410528033","5200 FRANKFORD AVE","Asslt-Sec Degree || Common Assault"
"39.3551117252","-76.7108417608","6600 EBERLE DR","Resist/Interfere With Arrest || Assault 2Nd Deg"
"39.2939423266","-76.5709437898","100 N CLINTON ST","Asslt-Sec Degree || Assault 2Nd Degree"
"39.2317790643","-76.5923470546","1300 E PONTIAC AVE","Asslt-Sec Degree || Common Assault"
"39.2298909108","-76.5881130777","1600 SPRUCE ST","Asslt-First Degree || Aggravated Assault"
"39.2896064269","-76.6439756220","1700 W FAYETTE ST","Asslt-Sec Degree || 2Nd Degree Assault"
"39.2896064269","-76.6439756220","1700 W FAYETTE ST","Asslt-Sec Degree || 2Nd Assault"
"39.2751346448","-76.6423516819","1800 WASHINGTON BLVD","Theft Less Than $100.00 || Theft"
"39.3072820101","-76.6277636163","200 MCMECHEN ST","Theft Less Than $100.00 || Theft"
"39.2917385341","-76.5890209536","2000 E BALTIMORE ST","Asslt-Sec Degree || Assault On Police"
"39.3163024062","-76.6095116111","2400 GREENMOUNT AVE","Armed Robbery || Attempted Armed Robbery"
"39.3090024836","-76.5825315797","2500 E FEDERAL ST","Asslt-Sec Degree || Common Assault"
"39.2850181221","-76.5812843834","2500 FLEET ST","Asslt-Sec Degree || Common Assault"
"39.2377401639","-76.6068576596","300 E PATAPSCO AVE","Asslt-First Degree || Common Assault"
"39.2915026073","-76.5655231474","3800 E LOMBARD ST","Theft Less Than $100.00 || Theft"
"39.2842085627","-76.6876315074","4300 CONNECTICUT AVE","Asslt-Sec Degree || Assault Sec Degree"
"39.3170189886","-76.5452005875","5900 MORAVIA RD","Asslt-Sec Degree || Common Assault"
"39.3022613941","-76.6243440026","1100 N EUTAW ST","Mal Dest Prop/Valu - $500 || Assault"
"39.2900991137","-76.5937265208","100 S BROADWAY","Asslt-Sec Degree || 2Nd Deg Assault"
"39.2914686358","-76.5608889808","100 S JANNEY ST","Asslt-Sec Degree || Aggravated Assault"
"39.3406441493","-76.5930795912","1500 HAVENWOOD RD","Armed Robbery || Attemted Armed Robbery"
"39.3086059984","-76.5968856221","1600 N BOND ST","Armed Robbery || Armed Robbery"
"39.3109368791","-76.6471369113","1800 WALBROOK AVE","Asslt-Sec Degree || Common Assault"
"39.2883792830","-76.5981935693","200 S SPRING CT","Mal Dest Prop/Valu - $500 || Aggravated Assault"
"39.3077158599","-76.5881738993","2100 E OLIVER ST","Asslt-Sec Degree || Assult And Robbery"
"39.2941039967","-76.6550326640","2400 LAURETTA AVE","Burglary-4Th Degree-Store || 4Th Degree Burglary"
"39.3198071852","-76.6129376248","2600 GUILFORD AVE","Asslt-Sec Degree || Assault"
"39.3333915434","-76.6356350825","3700 FALLS RD","Asslt-Sec Degree || Common Assault"
"39.3214322591","-76.5558745708","4700 HOMESDALE AVE","Armed Robbery || Attempted Armed Robbery"
"39.3425121928","-76.5453037519","5700 BELAIR RD","Handgun In Vehicle || Handgun Violation"
"39.2995638598","-76.5788378275","700 N BELNORD AVE","Burglary-4Th Degree-Store || B&E"
"39.3001742662","-76.5847689967","800 PATTERSON PARK","Asslt-Sec Degree || Second Degree Assault"
"39.3009989210","-76.5839035613","900 N MONTFORD AVE","Burglary-4Th Degree-Store || Burglary"
"39.3009989210","-76.5839035613","900 N MONTFORD AVE","Burglary-4Th Degree-Store || B&E"
"39.3051531109","-76.5763605041","1200 N CURLEY ST","Asslt-Sec Degree || Common Assault"
"39.2834839652","-76.5950760424","1600 ALICEANNA ST","Asslt-Sec Degree || Assault"
"39.3018269954","-76.5962306869","1600 E EAGER ST","Asslt-Sec Degree || Common Assault"
"39.2832179326","-76.6450385413","1800 RAMSAY ST","Asslt-Sec Degree || Aggravated Assault"
"39.3068290821","-76.6345881971","1900 DRUID HILL AVE","Theft: Less $1,000 Value || Armed Robbery"
"39.3101967474","-76.6512998320","1900 N PULASKI ST","Asslt-First Degree || Agg Assault"
"39.3164480398","-76.6168676958","2400 N CHARLES ST","Theft: Less $1,000 Value || Theft"
"39.2879225921","-76.6107229614","300 E LOMBARD ST","Asslt-Sec Degree || Armed Robbery"
"39.3391808891","-76.5731309775","4300 HARFORD RD","Asslt-Sec Degree || Common Assault"
"39.3435760936","-76.6843716520","5200 REISTERSTOWN RD","Asslt-Sec Degree || Common Assault"
"39.2847521820","-76.6248118928","600 MELVIN DR","Asslt-Sec Degree || Aggrevated Assault"
"39.2777451854","-76.5417147840","6200 FORTVIEW WAY","Asslt-Sec Degree || Common Assault"
"39.2808760746","-76.6158425850","700 S HANOVER ST","Theft: Less $1,000 Value || Armed Robbery"
"39.3536845104","-76.5843764427","1600 BURNWOOD RD","Handgun On Person || Handgun Violation"
"39.3084654149","-76.5957519428","1600 E FEDERAL ST","Poss Of Firearm/Ammo/Minor || Handgun Violation"
"39.2952870261","-76.5912864305","1800 ORLEANS ST","Child Abuse:Parent || Assault"
"39.2963398536","-76.6494612323","2000 HARLEM AVE","Asslt-Sec Degree || Aggravated Assault"
"39.2964874440","-76.5889350174","2000 JEFFERSON ST","Handgun In Vehicle || Hgv"
"39.3102244897","-76.6427462378","2500 PENNSYLVANIA AVE","Asslt-Sec Degree || 2Nd Degree Assault"
"39.2929879917","-76.5703021356","3300 NOBLE ST","Asslt-Sec Degree || Assault"
"39.3313903961","-76.6080810655","3500 OLD YORK RD","Deadly Weapon-Int/Injure || First Degree Assault"
"39.2338534018","-76.6011325029","3800 BROOKLYN AVE","Deadly Weapon-Conceal || Poss. Of Deadly Weapon"
"39.3324043245","-76.6609422587","3800 PARK HEIGHTS AVE","Cds: Possession-Marihuana || Hgv"
"39.2369800256","-76.6045812438","400 E PATAPSCO AVE","Deadly Weapon-Conceal || Deadly Weapon"
"39.3305383195","-76.5667190179","4000 EIERMAN AVE","Asslt-Sec Degree || Aggravated Assault"
"39.3222208964","-76.6883393496","4100 FAIRVIEW AVE","Asslt-Sec Degree || 2Nd Degree Assault"
"39.3338732505","-76.5597950619","4100 WILKE AVE","Asslt-Sec Degree || Aggravated Assault"
"39.2500761137","-76.6228196190","600 CHERRY HILL RD","Theft Less Than $100.00 || Theft"
"39.2906117218","-76.6077045306","600 E FAYETTE ST","Asslt-First Degree || 1St Degree Assault"
"39.2996346260","-76.5766502023","700 N LINWOOD AVE","Asslt-Sec Degree || Aggravated Assault"
"39.3367262442","-76.6017843333","900 ANDOVER RD","Burglary-4Th Degree Theft || 4Th Degree Burglary"
"39.2877309514","-76.6166087560","100 W LOMBARD ST","Alc. Bev./Intox:Endanger || Common Assault"
"39.2994784796","-76.5939166193","1700 E MADISON ST","Asslt-Sec Degree || Agg. Assault"
"39.2842542850","-76.6457050606","1800 MCHENRY ST","Theft Less Than $100.00 || Theft"
"39.3179837881","-76.6139995466","200 E 25TH ST","Burglary-4Th Degree-Store || Burglary"
"39.3179837881","-76.6139995466","200 E 25TH ST","Burglary-4Th Degree-Store || Burglary"
"39.2832305130","-76.6561144588","2500 FREDERICK AVE","Asslt-Sec Degree || Common Assault"
"39.2836466994","-76.6434865812","300 S MOUNT ST","Asslt-Sec Degree || Common Assault"
"39.2839404631","-76.6385806755","300 S WOODYEAR ST","Armed Robbery || Armed Robbery"
"39.3450222657","-76.6685157150","3100 VIRGINIA AVE","Asslt-Sec Degree || Domestic Assault"
"39.3450222657","-76.6685157150","3100 VIRGINIA AVE","Asslt-Sec Degree || Domestic Assault"
"39.3293376123","-76.6103021624","3400 BRENTWOOD AVE","Asslt-Sec Degree || Aggravated Assault"
"39.2924994563","-76.5682865678","3500 E BALTIMORE ST","Deadly Weapon-Int/Injure || Agg Assault"
"39.2866684044","-76.5649891928","3800 EASTERN AVE","Theft Less Than $100.00 || Theft"
"39.3389540389","-76.5684527015","4500 WALTHER AVE","Asslt-Sec Degree || Aggravated Assault"
"39.2970007586","-76.5793864662","500 N LAKEWOOD AVE","Cds-Poss Of Firearms || Hgv"
"39.3562760598","-76.6242255326","5100 N CHARLES ST","Theft: Less $1,000 Value || Theft"
"39.3573180817","-76.5954309189","5600 THE ALAMEDA","Burglary-Fourth Degree || Burglary"
"39.2983631839","-76.5801009180","600 N GLOVER ST","Asslt-Sec Degree || Common Assault"
"39.2986059030","-76.5988234055","700 WHARTON CT","Asslt-Sec Degree || Common Assault"
"39.2985177776","-76.6320520651","1200 MYRTLE AVE","Asslt-Sec Degree || Common Assault"
"39.2946188971","-76.5944889900","1600 MULLIKIN ST","Asslt-Sec Degree || Assault Sec Degree"
"39.2809375946","-76.6475852769","2000 EAGLE ST","Armed Robbery || Robbery"
"39.2929144639","-76.6197537672","300 W SARATOGA ST","Deadly Weapon-Conceal || Concealed Deadly Weapon"
"39.3043624081","-76.6711883332","3200 PRESSTMAN ST","Asslt-Sec Degree || Assault Sec Degree"
"39.3179957509","-76.6582134943","3200 TIOGA PKWY","Asslt-Sec Degree || Assault"
"39.2312040629","-76.6033110440","4000 6TH ST","Asslt-Sec Degree || Assault By Threat"
"39.2345526771","-76.6043491127","500 WASHBURN AVE","Asslt-Sec Degree || Common Assault"
"39.2980218765","-76.5780333746","600 N KENWOOD AVE","Burglary-Fourth Degree || B&E"
"39.2809345526","-76.6465504204","600 S MONROE ST","Asslt-Sec Degree || Common Assault"
"39.3019369593","-76.5963997222","1000 N BOND ST","Asslt-Sec Degree || Sec Degree Assault"
"39.3056797352","-76.5480143619","1100 STEIGER WAY","Asslt-Sec Degree || Aggravated Assault On Police"
"39.3082300118","-76.6018600706","1200 E FEDERAL ST","Asslt-First Degree || Agg. Assault"
"39.3058111623","-76.6318762258","1700 MCCULLOH ST","Burglary-4Th Degree-Store || 4Th Degree Burglary"
"39.3130145603","-76.6151076435","2000 SAINT PAUL ST","Asslt-Sec Degree || Assault 1St Degree"
"39.2463818396","-76.6289418127","2800 WINWOOD CT","Asslt-Sec Degree || Common Assault"
"39.2895958826","-76.5643221666","3900 CLAREMONT ST","Asslt-First Degree || Aggravated Assault"
"39.2914899346","-76.5643342232","3900 E LOMBARD ST","Asslt-Sec Degree || Agg Assault"
"39.2925280955","-76.6101223392","400 E SARATOGA ST","Dis.Erly Conduct || Assault On Police"
"39.3365935725","-76.5514908559","5300 NUTH AVE","Asslt-Sec Degree || Common Assault"
"39.2994743422","-76.5780613963","700 N KENWOOD AVE","Asslt-Sec Degree || Common Assault"
"39.2896620209","-76.6097437571","UNIT CUSTOM HOUSE AVE","Asslt-Sec Degree || Assault On Police"
"39.2367576689","-76.6108538502","UNIT WASHBURN AVE","Asslt-Sec Degree || Common Assault"
"39.2944629088","-76.5608654116","100 N JANNEY ST","Asslt-Sec Degree || Agg Assault"
"39.2909019484","-76.5761306881","100 S LINWOOD AVE","Armed Robbery || Robbery Armed"
"39.2883748416","-76.6128680876","100 WATER ST","Fail Obey Renble/Lawfl || Assault On Police"
"39.2883748416","-76.6128680876","100 WATER ST","Asslt-Sec Degree || Assault On Police"
"39.2800377361","-76.5695854689","1100 S CLINTON ST","Asslt-First Degree || 1St Degree Assault"
"39.3099579649","-76.5968844495","1700 N BOND ST","Deadly Weapon-Int/Injure || Assault"
"39.3131511281","-76.6043159952","2000 KENNEDY AVE","Asslt-Sec Degree || Common Assault"
"39.2840101315","-76.6392568976","300 S CALHOUN ST","Trespass-Posted Property || B&E"
"39.2560257219","-76.6512506050","2400 HARRIET AVE","Asslt-Sec Degree || Assault"
"39.2484361873","-76.6235812576","3000 CHERRYLAND RD","Asslt-Sec Degree || Common Assault"
"39.3355749697","-76.6845573500","4100 GARRISON BLVD","Asslt-Sec Degree || Assault 2Nd Degree"
"39.3450471764","-76.6865493312","5300 REISTERSTOWN RD","Asslt-Sec Degree || Common Assault"
"39.3533567036","-76.6062624764","700 GLENWOOD AVE","Asslt-Sec Degree || Assault On Police"
"39.2896305486","-76.6118170377","200 E BALTIMORE ST","Handgun On Person || Hgv"
"39.3119617603","-76.5992228788","1400 E NORTH AVE","Asslt-Sec Degree || Common Assault"
"39.3666028483","-76.5833213429","1700 E NORTHERN PKWY","Asslt-Sec Degree || Common Assault"
"39.3151507288","-76.6314558649","2400 CALLOW AVE","Asslt-Sec Degree || Assault With A Deadly Weapon"
"39.3151507288","-76.6314558649","2400 CALLOW AVE","Asslt-Sec Degree || Assault With A Dangerous Weapo"
"39.3696650342","-76.5636505863","2400 PICKERING DR","Mal Dest Prop/Valu - $500 || Agg Assault"
"39.3231653453","-76.5890538717","2700 HUGO AVE","Asslt-Sec Degree || Assault 1St"
"39.3202667075","-76.5666683421","3400 KENTUCKY AVE","Robbery || Armed Robbery"
"39.2350503703","-76.5995066137","3600 BROOKLYN AVE","Reg Firearm:Illegal Possession || Handgun Violation"
"39.3359281831","-76.6822963161","3900 OAKFORD AVE","Burglary-First Degree || Burglary"
"39.3282883964","-76.5609017028","4300 SEIDEL AVE","Burglary-Third Degree || Assault"
"39.2830417499","-76.6231678843","500 RUSSELL ST","Asslt-Sec Degree || Common Assault"
"39.2993486774","-76.5788246715","700 N BELNORD AVE","Handgun In Vehicle || Hgv"
"39.2896620209","-76.6097437571","UNIT CUSTOM HOUSE AVE","Cds: Possession-Marihuana || Handgun Violation"
"39.2896620209","-76.6097437571","UNIT CUSTOM HOUSE AVE","Cds: Possession-Marihuana || Handgun Violation"
"39.2896620209","-76.6097437571","UNIT CUSTOM HOUSE AVE","Handgun In Vehicle || Handgun Violation"
"39.2273986539","-76.5910799578","1400 OLMSTEAD ST","Asslt-Sec Degree || Common Assault"
"39.3042217782","-76.5970813491","1500 E BIDDLE ST","Burglary-Fourth Degree || B&E"
"39.3099611012","-76.5959913234","1700 N BETHEL ST","Asslt-Sec Degree || Common Assault"
"39.2986630383","-76.5877647028","2100 E MONUMENT ST","Armed Robbery || Armed Robbery"
"39.3056559401","-76.5863760090","2200 E PRESTON ST","Asslt-Sec Degree || Second Degree Assault"
"39.3119678333","-76.6355078350","2300 EUTAW PL","Asslt-Sec Degree || Common Assault"
"39.3356078477","-76.6641582823","2700 OSWEGO AVE","Asslt-Sec Degree || Assault 1St Degree"
"39.2471754639","-76.6280727184","2800 ROUND RD","Firearm Poss W/Fel Convict || Hgv"
"39.2939885764","-76.6785864628","3700 EDMONDSON AVE","Handgun On Person || Hgv"
"39.3367469592","-76.6829104584","3900 RIDGEWOOD AVE","Reg Firearm:Illegal Possession || Handgun Violation"
"39.3289165867","-76.5617148030","4200 SEIDEL AVE","Handgun In Vehicle || Handgun Violation"
"39.2919694551","-76.7056862129","5000 BALTIMORE NATIONAL PIKE","Asslt-Sec Degree || Common Assault"
"39.3614466633","-76.5536128930","6500 HARFORD RD","Att-Theft Less Than $100.00 || Att Robbery"
"39.3146676449","-76.6065506645","800 E 22ND ST","Asslt-Sec Degree || Common Assault"
"39.3020672077","-76.5624654098","900 N IRIS AVE","Asslt-Sec Degree || 2Nd Degree Assault"
"39.2894897573","-76.6153227650","UNIT W BALTIMORE ST","Asslt-First Degree || 1St Deg Assault"
"39.2486456292","-76.6292634875","1000 SHELLBANKS RD","Asslt-Sec Degree || 2Nd Degree Assault"
"39.2486456292","-76.6292634875","1000 SHELLBANKS RD","Asslt-Sec Degree || Common Assault"
"39.2486456292","-76.6292634875","1000 SHELLBANKS RD","Asslt-Sec Degree || Common Assault (Domestic)"
"39.2675647957","-76.6505042903","1900 GRIFFIS AVE","Burglary-4Th Degree-Store || 4Th Degree Burglary"
"39.2866701074","-76.6040500279","200 PRESIDENT ST","Asslt-Sec Degree || Second Drgree Assault"
"39.3131511281","-76.6043159952","2000 KENNEDY AVE","Asslt-Sec Degree || Assault 2Nd"
"39.3254829136","-76.5719260628","2800 PELHAM AVE","Cds-Poss Of Firearms || Handgun Violation"
"39.2232816127","-76.5882467172","4700 PENNINGTON AVE","Firearm/Drug Traf Crime || Handgun Violation"
"39.2232816127","-76.5882467172","4700 PENNINGTON AVE","Cds:P W/I Dist:Narc || Hgv"
"39.2232609037","-76.5883155478","4700 PENNINGTON AVE","Firearm/Drug Traf Crime || Hgv"
"39.2927067752","-76.6285765738","700 W SARATOGA ST","Armed Robbery || Attempted Armed Robbery"
"39.2990376361","-76.6616040697","900 ASHBURTON ST","Asslt-Sec Degree || Assault On Police"
"39.3041183223","-76.6637535690","1400 N DUKELAND ST","Theft: $1,000 To Under $10,000 || Theft"
"39.2944159147","-76.6673188781","3000 EDMONDSON AVE","Asslt-Sec Degree || Common Assault"
"39.2924079577","-76.5722910091","3200 E BALTIMORE ST","Asslt-Sec Degree || Aggravated Assault"
"39.3265860233","-76.6702843572","3500 HILTON RD","Handgun On Person || Hgv"
"39.3239427928","-76.6778952252","3600 SPRINGDALE AVE","Asslt-Sec Degree || Common Assault"
"39.2244484795","-76.5884253087","4600 PENNINGTON AVE","Asslt-First Degree || Assault"
"39.2461697680","-76.6202440532","800 SEAGULL AVE","Asslt-Sec Degree || Assault On Police"
"39.2991468885","-76.6415859613","900 N STRICKER ST","Burglary-4Th Degree-Store || B&E"
"39.2991468885","-76.6415859613","900 N STRICKER ST","Burglary-4Th Degree-Store || 4Th Dg Burglary"
"39.3011626379","-76.6390355788","1300 RIGGS AVE","Asslt-First Degree || Agg Assault"
"39.2252920717","-76.5886912825","1500 FILBERT ST","Burglary-Third Degree || B&E"
"39.3060590546","-76.6463111774","1500 N FULTON AVE","Asslt-Sec Degree || Aggravated Assault"
"39.3101731622","-76.6148432658","1800 SAINT PAUL ST","Asslt-Sec Degree || First Degree Assault"
"39.3076182912","-76.6355651103","2000 DRUID HILL AVE","Asslt-Sec Degree || Comman Assault"
"39.3272907895","-76.5870189763","2000 E 32ND ST","Asslt-Sec Degree || 2Nd Degree Assault (Domestic)"
"39.2907393541","-76.6736270027","300 GWYNN AVE","Asslt-Sec Degree || Aggrevated Assault"
